First Normal Date	Last Normal Date	Log Count	Risk Based Priority (RBP)	Log Source Entity	Log Source Type	Classification	Common Event	Direction	Zone (Origin)	Zone (Impacted)	Entity (Origin)	Entity (Impacted)	Location (Origin)	Location (Impacted)	Network (Origin)	Network (Impacted)	Host (Origin)	Host (Impacted)	Known Host (Origin)	Known Host (Impacted)	IP Address (Origin)	IP Address (Impacted)	NAT IP Address (Origin)	NAT IP Address (Impacted)	MAC Address (Origin)	MAC Address (Impacted)	Interface (Origin)	Interface (Impacted)	Application	TCP/UDP Port (Origin)	TCP/UDP Port (Impacted)	NAT TCP/UDP Port (Origin)	NAT TCP/UDP Port (Impacted)	Protocol	Vendor Message ID	User (Origin)	User (Impacted)	Group	Domain Impacted	Sender	Recipient	Object	Object Name	URL	Command	Process Name	Process ID	Severity	Version	Host (Impacted) KBytes Rcvd	Host (Impacted) KBytes Sent	Host (Impacted) Packets Rcvd	Host (Impacted) Packets Sent	Reason	Result	Policy	Object Type	Hash	Response Code	Action	Session Type	CVE	Threat ID	Status	Serial Number	Parent Process Path	Parent Process Name	Parent Process ID	User Agent	Vendor Info	Threat Name	Domain Origin	Country (Origin)	Country (Impacted)	Region (Origin)	Region (Impacted)	HostName (Origin)	HostName (Impacted)	Known Application
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.23	DC2 *		DC2	10.99.88.23	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	59898	53	23569	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Virginia: Reston	VM Network		10.1.1.11	208.80.126.4			10.1.1.11	208.80.126.4	217.28.52.100	0.0.0.0			eth1		53\UDP	33975	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Virginia			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	65471	53	40979	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.23	DC2 *		DC2	10.99.88.23	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	64389	53	11317	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.14	DC2 *		DC2	10.99.88.14	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	54666	53	24558	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	150.171.16.64			10.1.1.11	150.171.16.64	217.28.52.100	0.0.0.0			eth1		53\UDP	9097	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Iowa: Des Moines	FlexPod Management VM		192.168.185.252	20.44.10.122			192.168.185.252	20.44.10.122					eth1.422		443\TCP		443			TCP	application control																									accept													Latvia	United States	Latvia: Riga	United States: Iowa			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49343	53	14565	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49470	53	18920	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	FlexPod Management VM		192.168.185.100	142.250.74.106			192.168.185.100	142.250.74.106	217.28.52.97	0.0.0.0			eth1.422		443\TCP	62341	443	10570	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		CheckPoint *	8.8.8.8	CheckPoint		10.1.1.16	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	58215	53	46317	0	UDP	vpn-1 & firewall-1	administrator																								accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Massachusetts: Cambridge	VM Network		10.1.1.11	184.85.248.128			10.1.1.11	184.85.248.128	217.28.52.100	0.0.0.0			eth1		53\UDP	19722	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Massachusetts			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Germany: Nordrhein-Westfalen: Dusseldorf	VM Network		10.1.1.11	199.93.59.27			10.1.1.11	199.93.59.27	217.28.52.100	0.0.0.0			eth1		53\UDP	58098	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	Germany	Latvia: Riga	Germany: Nordrhein-Westfalen			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.23	DC2 *		DC2	10.99.88.23	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	52415	53	26444	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49669	53	41953	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United Kingdom: London: London	VM Network		10.1.1.11	139.45.207.7			10.1.1.11	139.45.207.7	217.28.52.100	0.0.0.0			eth1		53\UDP	3290	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United Kingdom	Latvia: Riga	United Kingdom: London			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		Germany: Bayern: Nuremberg			10.99.88.14	80.158.37.10			10.99.88.14	80.158.37.10	217.28.52.97	0.0.0.0			eth1.404		443\TCP	51528	443	10001	0	TCP	vpn-1 & firewall-1																									accept														Germany		Germany: Bayern			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	40.90.4.201			10.1.1.11	40.90.4.201	217.28.52.100	0.0.0.0			eth1		53\UDP	51236	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49529	53	13388	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.23	DC2 *		DC2	10.99.88.23	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	59113	53	13896	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49228	53	50426	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		CheckPoint *	8.8.8.8	CheckPoint		10.1.1.16	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	52300	53	24859	0	UDP	vpn-1 & firewall-1	administrator																								accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:47 PM	2022-12-09 04:12:34 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50797	53	55580	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:55 PM	2022-12-09 04:12:34 PM	2	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	DC	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network	VM Network	10.1.1.100	DC2 *		DC2	10.1.1.100	10.1.1.4					eth1		53\UDP	52618	53			UDP	vpn-1 & firewall-1	administrator																								accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:11:55 PM	2022-12-09 04:12:34 PM	2	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.24	DC2 *		DC2	10.99.88.24	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	11310	53	58769	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:11:55 PM	2022-12-09 04:12:34 PM	2	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.99.88.24	DC2 *		DC2	10.99.88.24	10.1.1.4	10.1.1.100	0.0.0.0			eth1.404		53\UDP	64753	53	19391	0	UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:25 PM	2022-12-09 04:12:34 PM	3	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United States: California: Mountain View			10.99.88.21	142.250.74.65			10.99.88.21	142.250.74.65	217.28.52.97	0.0.0.0			eth1.422		443\TCP	58978	443	10193	0	TCP	vpn-1 & firewall-1																									accept														United States		United States: California			
2022-12-09 04:12:26 PM	2022-12-09 04:12:34 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: New Jersey: Eatontown	VM Network		10.1.1.212	199.255.244.171			10.1.1.212	199.255.244.171	217.28.52.97	0.0.0.0			eth1.422		443\TCP	54973	443	10014	0	TCP	vpn-1 & firewall-1	mihails akulenkovs (mihails)																								accept													Latvia	United States	Latvia: Riga	United States: New Jersey			
2022-12-09 04:12:26 PM	2022-12-09 04:12:34 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: New Jersey: Eatontown	VM Network		10.1.1.212	199.255.244.171			10.1.1.212	199.255.244.171	217.28.52.97	0.0.0.0			eth1		443\TCP	54974	443	10015	0	TCP	vpn-1 & firewall-1	mihails akulenkovs (mihails)																								accept													Latvia	United States	Latvia: Riga	United States: New Jersey			
2022-12-09 04:12:27 PM	2022-12-09 04:12:34 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United States: Washington: Redmond			10.99.88.24	13.107.138.8			10.99.88.24	13.107.138.8	217.28.52.97	0.0.0.0			eth1.422		443\TCP	61426	443	10060	0	TCP	vpn-1 & firewall-1																									accept														United States		United States: Washington			
2022-12-09 04:12:29 PM	2022-12-09 04:12:34 PM	2	25	Security	Syslog - Check Point Log Exporter	Network Deny	Traffic Denied by Network Firewall	Internal	Internal	Internal	Security	Security					10.99.88.21	10.99.88.255			10.99.88.21	10.99.88.255					eth1.404		137\UDP	137	137			UDP	vpn-1 & firewall-1																									drop																			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		CheckPoint *	20.190.160.25	CheckPoint		10.1.1.16	20.190.160.25	217.28.52.97	0.0.0.0			eth1		443\TCP	47734	443	10217	0	TCP	vpn-1 & firewall-1	administrator																								accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51007	53	32308	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.232.100.101	DC2 *		DC2	10.232.100.101	10.1.1.4					eth1.422		53\UDP	63419	53			UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United States: Missouri: Kansas City			10.99.88.14	34.149.159.73			10.99.88.14	34.149.159.73	217.28.52.97	0.0.0.0			eth1.404		443\TCP	58332	443	10007	0	TCP	vpn-1 & firewall-1																									accept														United States		United States: Missouri			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49356	53	10855	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.120	142.250.74.142			10.1.1.120	142.250.74.142	217.28.52.97	0.0.0.0			eth1		443\UDP	54412	443	12060	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49259	53	17818	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		CheckPoint *	8.8.8.8	CheckPoint		10.1.1.16	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	44197	53	37313	0	UDP	vpn-1 & firewall-1	administrator																								accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:34 PM	2022-12-09 04:12:34 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50617	53	45885	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
